name,lat,lng,day,next_name,next_lat,next_lng,next_day,distance
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-27,Bad Ischl,47.71109,13.61893,1897-06-28,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-06-28,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-28,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-28,Bad Ischl,47.71109,13.61893,1897-06-29,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-06-29,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-29,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-29,Bad Ischl,47.71109,13.61893,1897-06-30,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-06-30,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-30,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-06-30,Bad Ischl,47.71109,13.61893,1897-07-01,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-01,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-01,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-01,Bad Ischl,47.71109,13.61893,1897-07-02,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-02,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-02,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-02,Bad Ischl,47.71109,13.61893,1897-07-03,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-03,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-03,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-03,Bad Ischl,47.71109,13.61893,1897-07-04,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-04,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-04,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-04,Bad Ischl,47.71109,13.61893,1897-07-05,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-05,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-05,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-05,Bad Ischl,47.71109,13.61893,1897-07-06,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-06,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-06,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-06,Bad Ischl,47.71109,13.61893,1897-07-07,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-07,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-07,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-07,Bad Ischl,47.71109,13.61893,1897-07-08,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-08,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-08,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-08,Bad Ischl,47.71109,13.61893,1897-07-09,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-09,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-09,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-09,Bad Ischl,47.71109,13.61893,1897-07-10,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-10,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-10,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-10,Bad Ischl,47.71109,13.61893,1897-07-11,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-11,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-11,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-11,Bad Ischl,47.71109,13.61893,1897-07-12,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-12,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-12,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-12,Bad Ischl,47.71109,13.61893,1897-07-13,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-13,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-13,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-13,Bad Ischl,47.71109,13.61893,1897-07-14,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-14,Salzburg,47.79941,13.04399,1897-07-14,44.2118679792495
Salzburg,47.79941,13.04399,1897-07-14,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-14,43.647041017071665
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-14,Bad Ischl,47.71109,13.61893,1897-07-15,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-15,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-15,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-15,Bad Ischl,47.71109,13.61893,1897-07-16,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-16,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-16,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-16,Bad Ischl,47.71109,13.61893,1897-07-17,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-17,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-17,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-17,Bad Ischl,47.71109,13.61893,1897-07-18,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-18,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-18,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-18,Bad Ischl,47.71109,13.61893,1897-07-19,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-19,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-19,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-19,Bad Ischl,47.71109,13.61893,1897-07-20,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-20,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-20,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-20,Bad Ischl,47.71109,13.61893,1897-07-21,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-21,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-21,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-21,Bad Ischl,47.71109,13.61893,1897-07-22,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-22,Gmunden,47.91839,13.79933,1897-07-22,26.716856583254916
Gmunden,47.91839,13.79933,1897-07-22,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-22,27.51040444364907
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-22,Bad Ischl,47.71109,13.61893,1897-07-23,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-23,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-23,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-23,Bad Ischl,47.71109,13.61893,1897-07-24,0.8655184087844703
Bad Ischl,47.71109,13.61893,1897-07-24,Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-24,0.8655184087844703
Hotel und Pension Rudolfshöhe (Leopold Petter),47.706537,13.609575,1897-07-24,Wien,48.2066,16.37341,1897-07-25,213.7687940391994
Wien,48.2066,16.37341,1897-08-19,Bad Ischl,47.71109,13.61893,1897-08-19,212.95412990221547
Bad Ischl,47.71109,13.61893,1897-08-30,Wien,48.2066,16.37341,1897-08-31,212.95412990221547
Wien,48.2066,16.37341,1897-11-23,Prague,50.08804,14.42076,1897-11-24,253.11068412877287
Prague,50.08804,14.42076,1897-11-27,Wien,48.2066,16.37341,1897-11-28,253.11068412877287
Wien,48.2066,16.37341,1898-02-07,Salzburg,47.79941,13.04399,1898-02-07,252.5150298709235
Salzburg,47.79941,13.04399,1898-02-13,Wien,48.2066,16.37341,1898-02-13,252.5150298709235
Wien,48.2066,16.37341,1898-02-22,Semmering,47.63333,15.81667,1898-02-23,76.12062905425154
Semmering,47.63333,15.81667,1898-02-24,Wien,48.2066,16.37341,1898-02-25,76.12062905425154
Wien,48.2066,16.37341,1898-06-05,Semmering,47.63333,15.81667,1898-06-05,76.12062905425154
Semmering,47.63333,15.81667,1898-06-05,Mürzzuschlag,47.6066,15.67226,1898-06-05,11.255014353391934
Mürzzuschlag,47.6066,15.67226,1898-06-05,Krieglach,47.54728,15.56248,1898-06-05,10.56936021665479
Krieglach,47.54728,15.56248,1898-06-06,Bruck an der Mur,47.41667,15.28333,1898-06-06,25.564033454117084
Bruck an der Mur,47.41667,15.28333,1898-06-06,Friesach,46.95528,14.40583,1898-06-06,83.98934234772418
Friesach,46.95528,14.40583,1898-06-06,Sankt Veit an der Glan,46.76806,14.36028,1898-06-06,21.100721137499747
Sankt Veit an der Glan,46.76806,14.36028,1898-06-07,Feldkirchen in Kärnten,46.72368,14.0958,1898-06-07,20.803902887639065
Feldkirchen in Kärnten,46.72368,14.0958,1898-06-07,Steindorf am Ossiacher See,46.6992,13.98892,1898-06-07,8.613696982612272
Steindorf am Ossiacher See,46.6992,13.98892,1898-06-07,Annenheim,46.65909,13.90036,1898-06-08,8.111199959213973
Annenheim,46.65909,13.90036,1898-06-08,Steindorf am Ossiacher See,46.6992,13.98892,1898-06-08,8.111199959213973
Steindorf am Ossiacher See,46.6992,13.98892,1898-06-09,Ossiach,46.67435,13.98358,1898-06-09,2.79248487478449
Ossiach,46.67435,13.98358,1898-06-09,Steindorf am Ossiacher See,46.6992,13.98892,1898-06-10,2.79248487478449
Steindorf am Ossiacher See,46.6992,13.98892,1898-06-10,Villach,46.61028,13.85583,1898-06-10,14.194673990036442
Villach,46.61028,13.85583,1898-06-10,Wien,48.2066,16.37341,1898-06-10,259.97924798313363
Wien,48.2066,16.37341,1898-06-10,Villach,46.61028,13.85583,1898-06-11,259.97924798313363
Villach,46.61028,13.85583,1898-06-11,Wien,48.2066,16.37341,1898-06-11,259.97924798313363
Wien,48.2066,16.37341,1898-07-11,Semmering,47.63333,15.81667,1898-07-11,76.12062905425154
Semmering,47.63333,15.81667,1898-07-11,Krieglach,47.54728,15.56248,1898-07-11,21.37888680461756
Krieglach,47.54728,15.56248,1898-07-11,Kindberg,47.5,15.45,1898-07-11,9.969320727066462
Kindberg,47.5,15.45,1898-07-11,Frohnleiten,47.26667,15.31667,1898-07-11,27.826381188245144
Frohnleiten,47.26667,15.31667,1898-07-11,Graz,47.06667,15.45,1898-07-11,24.424944410791422
Graz,47.06667,15.45,1898-07-17,Schladming,47.39289,13.68699,1898-07-17,138.34628934399575
Schladming,47.39289,13.68699,1898-07-18,Fusch an der Großglocknerstraße,47.22729,12.82727,1898-07-18,67.56398705709732
Fusch an der Großglocknerstraße,47.22729,12.82727,1898-07-20,Lend,47.28075,13.02265,1898-07-20,15.93883033972418
Lend,47.28075,13.02265,1898-07-20,Bad Gastein,47.11547,13.13467,1898-07-20,20.240778837453142
Bad Gastein,47.11547,13.13467,1898-07-20,Villa Dr. Wassing,47.119503,13.140375,1898-07-20,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-20,Bad Gastein,47.11547,13.13467,1898-07-21,0.6232746398293478
Bad Gastein,47.11547,13.13467,1898-07-21,Villa Dr. Wassing,47.119503,13.140375,1898-07-21,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-21,Bad Gastein,47.11547,13.13467,1898-07-22,0.6232746398293478
Bad Gastein,47.11547,13.13467,1898-07-22,Villa Dr. Wassing,47.119503,13.140375,1898-07-22,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-22,Bad Gastein,47.11547,13.13467,1898-07-23,0.6232746398293478
Bad Gastein,47.11547,13.13467,1898-07-23,Villa Dr. Wassing,47.119503,13.140375,1898-07-23,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-23,Bad Gastein,47.11547,13.13467,1898-07-24,0.6232746398293478
Bad Gastein,47.11547,13.13467,1898-07-24,Villa Dr. Wassing,47.119503,13.140375,1898-07-24,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-24,Bad Gastein,47.11547,13.13467,1898-07-25,0.6232746398293478
Bad Gastein,47.11547,13.13467,1898-07-25,Villa Dr. Wassing,47.119503,13.140375,1898-07-25,0.6232746398293478
Villa Dr. Wassing,47.119503,13.140375,1898-07-25,Lend,47.28075,13.02265,1898-07-26,20.023300827429914
Lend,47.28075,13.02265,1898-07-26,St. Johann im Pongau,47.35,13.2,1898-07-26,15.46203843705164
St. Johann im Pongau,47.35,13.2,1898-07-26,Werfen,47.47585,13.1902,1898-07-26,14.011396580884862
Werfen,47.47585,13.1902,1898-07-26,Salzburg,47.79941,13.04399,1898-07-26,37.614862538868756
Salzburg,47.79941,13.04399,1898-07-31,München,48.13743,11.57549,1898-07-31,115.91418654425216
München,48.13743,11.57549,1898-08-01,Tegernsee,47.7123,11.7582,1898-08-01,49.2023376615729
Tegernsee,47.7123,11.7582,1898-08-01,Hotel Post,47.70896,11.75367,1898-08-01,0.503452504355854
Hotel Post,47.70896,11.75367,1898-08-01,Tegernsee,47.7123,11.7582,1898-08-02,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-02,Hotel Post,47.70896,11.75367,1898-08-02,0.503452504355854
Hotel Post,47.70896,11.75367,1898-08-02,Tegernsee,47.7123,11.7582,1898-08-03,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-03,Bad Tölz,47.76111,11.5589,1898-08-03,15.90298162701503
Bad Tölz,47.76111,11.5589,1898-08-03,Hotel Post,47.70896,11.75367,1898-08-03,15.717649720657105
Hotel Post,47.70896,11.75367,1898-08-03,Tegernsee,47.7123,11.7582,1898-08-04,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-04,Kreuth,47.64085,11.74485,1898-08-04,8.007098715437243
Kreuth,47.64085,11.74485,1898-08-04,Hotel Post,47.70896,11.75367,1898-08-04,7.6016503486115985
Hotel Post,47.70896,11.75367,1898-08-04,Tegernsee,47.7123,11.7582,1898-08-05,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-05,Egern,47.69376,11.75091,1898-08-05,2.1327367707618308
Egern,47.69376,11.75091,1898-08-05,Hotel Post,47.70896,11.75367,1898-08-05,1.702653019726962
Hotel Post,47.70896,11.75367,1898-08-05,Schliersee,47.73621,11.85936,1898-08-06,8.48846960163055
Schliersee,47.73621,11.85936,1898-08-06,Tegernsee,47.7123,11.7582,1898-08-06,8.041382316307361
Tegernsee,47.7123,11.7582,1898-08-06,Hotel Post,47.70896,11.75367,1898-08-06,0.503452504355854
Hotel Post,47.70896,11.75367,1898-08-06,Tegernsee,47.7123,11.7582,1898-08-07,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-07,Kreuth,47.64085,11.74485,1898-08-07,8.007098715437243
Kreuth,47.64085,11.74485,1898-08-07,Hotel Post,47.70896,11.75367,1898-08-07,7.6016503486115985
Hotel Post,47.70896,11.75367,1898-08-07,Tegernsee,47.7123,11.7582,1898-08-08,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-08,Achen Lake,47.46556,11.70924,1898-08-08,27.679193425015235
Achen Lake,47.46556,11.70924,1898-08-08,Hotel Post,47.70896,11.75367,1898-08-08,27.267342895011616
Hotel Post,47.70896,11.75367,1898-08-08,Tegernsee,47.7123,11.7582,1898-08-09,0.503452504355854
Tegernsee,47.7123,11.7582,1898-08-09,München,48.13743,11.57549,1898-08-09,49.2023376615729
München,48.13743,11.57549,1898-08-09,Hotel Post,47.70896,11.75367,1898-08-09,49.46712685958326
Hotel Post,47.70896,11.75367,1898-08-09,München,48.13743,11.57549,1898-08-10,49.46712685958326
München,48.13743,11.57549,1898-08-11,Basel,47.55839,7.57327,1898-08-11,306.34611495579776
Basel,47.55839,7.57327,1898-08-12,Delémont,47.36493,7.34453,1898-08-12,27.569466403932548
Delémont,47.36493,7.34453,1898-08-13,Biel,47.13713,7.24608,1898-08-13,26.399588594077855
Biel,47.13713,7.24608,1898-08-13,Neuchâtel,46.99179,6.931,1898-08-13,28.878186980282152
Neuchâtel,46.99179,6.931,1898-08-14,Yverdon-les-Bains,46.77852,6.64115,1898-08-14,32.406290877472486
Yverdon-les-Bains,46.77852,6.64115,1898-08-14,Lausanne,46.516,6.63282,1898-08-14,29.18972905797696
Lausanne,46.516,6.63282,1898-08-14,"Veytaux, château de Chillon",46.41417,6.92872,1898-08-14,25.391292098619303
"Veytaux, château de Chillon",46.41417,6.92872,1898-08-14,Territet,46.42863,6.92122,1898-08-14,1.70764080337468
Territet,46.42863,6.92122,1898-08-14,Glion,46.4336,6.92619,1898-08-14,0.6716650639369707
Glion,46.4336,6.92619,1898-08-15,Rochers de Naye,46.4318,6.97602,1898-08-15,3.835020041995755
Rochers de Naye,46.4318,6.97602,1898-08-15,Territet,46.42863,6.92122,1898-08-15,4.2266830923590675
Territet,46.42863,6.92122,1898-08-15,Vevey,46.46299,6.84345,1898-08-15,7.09210158337949
Vevey,46.46299,6.84345,1898-08-15,Lausanne,46.516,6.63282,1898-08-15,17.21174595503384
Lausanne,46.516,6.63282,1898-08-16,Genf,46.20222,6.14569,1898-08-16,51.2057715479159
Genf,46.20222,6.14569,1898-08-17,Genfer See,46.43774,6.46906,1898-08-17,36.13328182118812
Genfer See,46.43774,6.46906,1898-08-17,Montreux,46.43301,6.91143,1898-08-17,34.00170033484564
Montreux,46.43301,6.91143,1898-08-17,Genf,46.20222,6.14569,1898-08-18,64.31409166071312
Genf,46.20222,6.14569,1898-08-18,Interlaken,46.68387,7.86638,1898-08-18,142.64712403158214
Interlaken,46.68387,7.86638,1898-08-18,Mürren,46.5588,7.8929,1898-08-18,14.050805748767495
Mürren,46.5588,7.8929,1898-08-19,Wengen,46.60599,7.92013,1898-08-19,5.645706508296749
Wengen,46.60599,7.92013,1898-08-19,Kleine Scheidegg,46.58609,7.96126,1898-08-19,3.850542078981517
Kleine Scheidegg,46.58609,7.96126,1898-08-19,Grindelwald,46.62396,8.03601,1898-08-19,7.107733674309719
Grindelwald,46.62396,8.03601,1898-08-19,Brienz,46.7545,8.03847,1898-08-19,14.512670153896789
Brienz,46.7545,8.03847,1898-08-19,Meiringen,46.72709,8.1872,1898-08-19,11.76773115336955
Meiringen,46.72709,8.1872,1898-08-20,Grimselpass,46.56102,8.33695,1898-08-20,21.73129875190567
Grimselpass,46.56102,8.33695,1898-08-20,Gletsch,46.56226,8.36196,1898-08-20,1.9226094043434543
Gletsch,46.56226,8.36196,1898-08-21,Furka Pass,46.57191,8.41642,1898-08-21,4.310944030320756
Furka Pass,46.57191,8.41642,1898-08-21,Göschenen,46.66816,8.58709,1898-08-21,16.892641983396707
Göschenen,46.66816,8.58709,1898-08-21,Luzern,47.05048,8.30635,1898-08-21,47.58879891250931
Luzern,47.05048,8.30635,1898-08-23,Weggis,47.03208,8.43219,1898-08-23,9.779829428426154
Weggis,47.03208,8.43219,1898-08-23,Vitznau,47.01014,8.4842,1898-08-23,4.645881317409483
Vitznau,47.01014,8.4842,1898-08-23,Brunnen,46.9936,8.60538,1898-08-23,9.397784731606414
Brunnen,46.9936,8.60538,1898-08-23,Flüelen,46.9028,8.6249,1898-08-23,10.203020398084671
Flüelen,46.9028,8.6249,1898-08-23,Luzern,47.05048,8.30635,1898-08-24,29.275021202938923
Luzern,47.05048,8.30635,1898-08-25,Kuessnacht,47.08557,8.44206,1898-08-25,11.021895852582338
Kuessnacht,47.08557,8.44206,1898-08-25,Luzern,47.05048,8.30635,1898-08-26,11.021895852582338
Luzern,47.05048,8.30635,1898-08-26,Zug,47.17242,8.51745,1898-08-26,20.987640183905125
Zug,47.17242,8.51745,1898-08-26,Luzern,47.05048,8.30635,1898-08-27,20.987640183905125
Luzern,47.05048,8.30635,1898-08-27,Alpnachstad,46.95317,8.2776,1898-08-27,11.03679661519982
Alpnachstad,46.95317,8.2776,1898-08-27,Pilatus,46.9804,8.2572,1898-08-27,3.4020569405177747
Pilatus,46.9804,8.2572,1898-08-27,Luzern,47.05048,8.30635,1898-08-28,8.64080067166776
Luzern,47.05048,8.30635,1898-08-28,Mailand,45.46427,9.18951,1898-08-28,189.00621403871307
Mailand,45.46427,9.18951,1898-08-30,Parma,44.79935,10.32618,1898-08-30,115.997687145763
Parma,44.79935,10.32618,1898-08-30,Bologna,44.49381,11.33875,1898-08-30,87.20740789099466
Bologna,44.49381,11.33875,1898-08-31,Ferrara,44.83804,11.62057,1898-08-31,44.30296083495826
Ferrara,44.83804,11.62057,1898-08-31,Padua,45.40797,11.88586,1898-08-31,66.68910460466869
Padua,45.40797,11.88586,1898-09-01,Verona,45.4299,10.98444,1898-09-01,70.59598702475444
Verona,45.4299,10.98444,1898-09-02,Innsbruck,47.26266,11.39454,1898-09-02,206.1566053360729
Innsbruck,47.26266,11.39454,1898-09-03,Wien,48.2066,16.37341,1898-09-03,387.83780867698647
Wien,48.2066,16.37341,1898-10-01,Berlin,52.52437,13.41053,1898-10-02,524.4064800940198
Berlin,52.52437,13.41053,1898-10-12,Wien,48.2066,16.37341,1898-10-13,524.4064800940198
Wien,48.2066,16.37341,1899-02-21,Semmering,47.63333,15.81667,1899-02-22,76.12062905425154
Semmering,47.63333,15.81667,1899-02-23,Wien,48.2066,16.37341,1899-02-24,76.12062905425154
Wien,48.2066,16.37341,1899-04-01,Graz,47.06667,15.45,1899-04-01,144.4915643813265
Graz,47.06667,15.45,1899-04-02,Mürzzuschlag,47.6066,15.67226,1899-04-02,62.33391610520378
Mürzzuschlag,47.6066,15.67226,1899-04-03,Wien,48.2066,16.37341,1899-04-03,84.84186520860038
Wien,48.2066,16.37341,1899-04-24,Berlin,52.52437,13.41053,1899-04-25,524.4064800940198
Berlin,52.52437,13.41053,1899-05-02,Wien,48.2066,16.37341,1899-05-03,524.4064800940198
Wien,48.2066,16.37341,1899-05-28,Sigmundsherberg,48.68333,15.75,1899-05-28,70.26599882627664
